npaid,smiles
NPA000724,C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)O1)CC3=CNC4=CC=CC=C43)C)CC5=CC=CC=C5)NC(=O)CC6=CC=CC=C6
NPA000728,C1C[C@H]2C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@H](C(=O)N2C1)CC4=CC=CC=C4)CC5=CC=CC=C5
NPA000730,CCCCCC(CC(=O)N1C(CCC=N1)C(=O)N[C@H]2COC(=O)[C@H]3C[C@H](CNN3C(=O)[C@@H](NC(=O)[C@H](NC2=O)CC(C)C)C)O)C(=O)O
NPA000731,C/C=C(\CO)/C=C(\C)/CCC(C(C)C(=O)N)O
NPA000746,CN1C(=O)[C@@H](C2=CC(Cl)=C(O)C(Cl)=C2)NC(=O)[C@@H]2NC(=O)[C@@H](C3=CC(Cl)=C(O)C(Cl)=C3)NC(=O)[C@H](NC(=O)C(=O)C3=CC(Cl)=C(O)C(Cl)=C3)C[C@@]3(O)C(=O)NC4=C3C=CC(=C4)C3=CC2=CC(=C3O)OC2=CC=C(C=C2)C[C@H]1C(=O)N[C@@H](C(=O)O)C1=CC(Cl)=C(O)C(Cl)=C1
NPA000747,C[C@H](C(=O)N[C@H](CC1=CC=C(C=C1)OCC=C(C)C)C(=O)O)NC(=O)[C@@H](CC2=CC=C(C=C2)O)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](CC3=CC=CC=C3)O
NPA000750,CN1[C@@H](CC2=CC=C(C=C2)OC3=C(C4=CC(=C3)[C@H](C(=O)N[C@@H](C1=O)C5=CC(=C(C(=C5)Cl)O)Cl)NC(=O)[C@H](NC(=O)[C@@H](CC6=CNC7=C6C=CC4=C7)NC(=O)C(=O)C8=CC(=C(C(=C8)Cl)O)Cl)C9=CC(=C(C(=C9)Cl)O)Cl)O)C(=O)N[C@H](C1=CC=C(C=C1)O)C(=O)O
NPA000764,CC[C@H](C)[C@@H](/C(=C/C1(C(=O)C2=CC(=CC(=C2O1)C)C(=O)CC)C)/C)O
NPA000768,C[C@H]1C2=NC(=C(O2)C)C(=O)NC(C3=NC(=CS3)C(=O)NC(C4=NC(=CS4)C(=O)N1)C)C
NPA000774,CCC[C@@H](C/C=C\CC1C(CC(=O)O1)C)O
NPA000778,CC(C/C=C/C1=CC=CC=C1)C(CCCC23[C@@H]([C@H](C(O2)([C@@]([C@H](O3)C(=O)O)(C(=O)O)O)C(=O)O)OC(=O)CCCCCC/C=C/C4=CC=CC=C4)O)OC(=O)C
NPA000788,C[C@@H]1CC(=O)N(CCC[C@H](C(=O)O[C@@H](CC(=O)N(CCC[C@H](C(=O)O[C@@H](CC(=O)N(CCC[C@H](C(=O)O1)NC(=O)C)O)C)NC(=O)C)O)C)NC(=O)C)O
NPA000789,CCCCCCC[C@@H](C/C=C/CCC(=O)NC/C(=C/Cl)/[C@@]12[C@@H](O1)[C@@H](CCC2=O)O)OC
NPA000792,CCCCCCC(C)C/C(=C\C(C)/C=C(\C)/C=C/C(C(C)C1=CC(=C(C(=O)O1)[C@H]2[C@@H]([C@H](C[C@H](O2)CO)O)O)O)O)/C
NPA000797,CCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2[C@@H](CC[C@@H](C2=O)NC(=O)[C@@H](NC1=O)CCCCN)O)CC3=CC=CC=C3)C)CC4=CNC5=CC=CC=C54)C(C)C)C
NPA000811,CCC1C(CCC(O1)(C(C)(C(=O)NC2C(OC(=O)C(N(C(=O)C3CCCNN3C(=O)CNC(=O)C(N(C(=O)C4CCCNN4C2=O)O)C)O)C)C(C)C)O)O)CCC(C)C
NPA000814,CCC(C)C1C(=O)N(C(C(=O)N(C(C(=O)NC(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)NC(C(=O)N1C)CC(C)C)C(C)O)C)C(C)C)C)C)C(C)C)CO)CC(C)C)C)C(C)C)C
NPA000815,CCCCCCCC[C@H](C)C(=O)N1CCC[C@H]1C(=O)O[C@H](C(C)C)C(=O)O[C@@H](C(C)C)C(=O)O
NPA000816,CCC(C)CCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)C1C2=CC(=C(C=C2)O)C3=CC(=CC(=C3O)[N+](=O)[O-])CC(NC(=O)[C@@H](NC1=O)C)C(=O)O
NPA000846,C[C@@H]1C(=O)N[C@@H](C(=O)O[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N1)CC2=CC=C(C=C2)O)C)CC3=CC=CC=C3)CC4=CC=C(C=C4)OCC=C(C)C
NPA000852,CC[C@H](C)[C@@H](C(=O)N(C)[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)O)NC(=O)[C@@H]([C@@H](CCCCCCCCl)N)O
NPA000864,C[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O)NC(=O)CNC(=O)[C@@H]([C@H](C(C)C)O)NC(=O)[C@H](C)NC(=O)[C@@H](CS(=O)(=O)O)NC(=O)[C@H](C(C)C)NC(=O)CC2=CC=CC=C2
NPA000868,CC[C@@H](C(=O)N(C)[C@H](CC1=CC=CC=C1)C(=O)N2CCC[C@H]2C(=O)OC)NC(=O)[C@H]([C@@H](C)O)NC(=O)C[C@@H]([C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)OC(=O)[C@H](C(C)C)N(C)C)O
NPA000879,CCC(C)CC(CO)/C=C(\C)/C(C(C)/C=C/C(C(C)/C=C/C(C(C)/C=C(\C)/C(C(C)C(=O)O)O)O)O)O
NPA000883,CCCCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2[C@@H](CC[C@@H](C2=O)NC(=O)C(NC1=O)CC3=CC=C(C=C3)O)O)[C@@H](C)CC)C)CC4=CNC5=CC=CC=C54)C(C)C)C
NPA000934,CC(C1=CC(=O)C=C(C1=O)OC)C(=O)C
NPA000935,CCCCCCCCCC(CCC1C(=O)NCC(=O)NCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)O)C(C)O)CC(C(=O)N)O)C)CC(=O)N)CC(=O)N)CCCCCCCC(CCCCC)O)O
NPA000938,C/C=C\1/C(=O)N[C@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]([C@@H](C(=O)N[C@H](CCC(=O)N1C)C(=O)O)C)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C)CCCCN=C(N)N)C)C(=O)O
NPA000939,CC(C)CC(C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N1CC(CC1C(=O)NC(CCC(=O)N)C(=O)NC(C)(C)C(=O)N2CC(CC2C(=O)NC(C)(C)C(=O)NC(CC3=CC=CC=C3)CO)O)O)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C(C)C)NC(=O)C
NPA000946,CCC(C)C(C(=O)C(C(=O)C(C(C)C)O)(C(C)(C)C(=O)C(C(C)C)O)C(C=O)(C(=O)C(C(C)C=C)NC)N(C)C(=O)C(C(C)C)O)NC
NPA000969,C/C=C\1/C(=O)N[C@@H](C(=O)N[C@H](C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N1)C)NC(=O)[C@@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](C(C)C)NC(=O)/C(=C/C)/C)C)CCC3=CC=C(C=C3)O)CCC(=O)O
NPA000971,CC(C)CCCCCCCCCC1CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)O1)CC(=O)O)C(C)C)CC3=CNC4=CC=CC=C43)CC5=CNC6=C5C=C(C=C6)O)CCCNC(=O)N)C(C)C)CC7=CN=CN7)CCCN
NPA000972,CCCCCCCCCCCC(C(C)C(=O)NC(CCCN(C(=N)N)O)C(=O)NO)OC(=O)C(CCCN(C=O)O)NC(=O)C(COC(=O)C1=CC=CC=C1O)O
NPA000974,CCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2[C@@H](CC[C@@H](C2=O)NC(=O)[C@@H](NC1=O)CC3=CC=C(C=C3)O)O)CC4=CC=CC=C4)C)CC5=CNC6=CC=CC=C65)C(C)C)C
NPA000976,CC(C)C[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N1)CC3=CC=CC=C3)CC(C)C)C(C)C)CC(C)C
NPA000982,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CO)[C@@H]([C@@H]([C@H](C(=O)N[C@H](CC(=O)O)C1=CC=CC=C1)O)O)O)NC(=O)[C@H](C(C)C)N
NPA000996,CC[C@H](C)[C@H]1C(=O)N2CCC[C@H]2C(=O)O[C@H](C(C)(C)C)C[C@@H](C)C/C=C/C2=N[C@H](CCC(=O)N[C@@H](CC3=CC=C(OC)C=C3)C(=O)N(C)[C@@H](C)C(=O)N1C)CS2
NPA001005,C[C@H]1C(=O)N[C@H](C(=O)NCCCC[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1C)CCC2=CC=C(C=C2)O)C(C)C)NC(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)O)CC4=CC=CC=C4
NPA001011,CC(C)C[C@H](NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)CO
NPA001028,CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)O)C(=O)O)NC(=O)[C@H](C(C)C)N
NPA001035,CC(C)C[C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CC2=CC=CC=C2)CCC(=O)N)CO)CCCCN)CC3=CC=CC=C3
NPA001047,CCC(C)[C@H]1C(=O)NC2=CC=CC=C2C(=O)N3CCC[C@H]3C(=O)N([C@@H](C(=O)N[C@@H](C(=O)N1)C)CC4=CC=CC=C4)C
NPA001069,CC(CC(C)/C=C(\C)/C(=O)OC)CC(C)(C(C)O)O
NPA001071,CCCCCCC(C)C[C@H](C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](CC(C)C)C(=O)NCCC(=O)NC(C)CNCCO)NC(=O)C(C)NC(=O)C(C)NC(=O)[C@H](CC(C)CC(CC(=O)CC)O)NC(=O)[C@@H]1CCCN1C(=O)CCC
NPA001072,CC[C@@H](C)[C@H](C(=O)N1[C@H]2C[C@@H](CC[C@H]2C[C@H]1C(=O)NCCCCN=C(N)N)OS(=O)(=O)O)NC(=O)[C@@H](CC3=CC(=C(C=C3)O)Br)O
NPA001073,CC(C)C[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)CC(C)C)C)C(C)C)C(C)C)C)C(C)C
NPA001108,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)NCCC[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N1)CC3=CC=CC=C3)NC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)C)[C@@H](C)CC
NPA001110,COC(=O)[C@H](CCCN(C=O)O)NC(=O)[C@@H](CC(=O)N)NC(=O)[C@H](CCCN(C=O)O)NC(=O)[C@@H](CO)NC(=O)C[C@@H]([C@H](CCCCNC(=O)C1=C(C(=CC=C1)O)O)N)O
NPA001111,CC1C=CC(=O)N1C(=O)/C=C(\CCNC(=O)CC/C=C/C(C)CC/C(=C/Cl)/CCCC=C)/OC
NPA001115,CCC(C)[C@@H]1C(=O)O[C@H](C(=O)N2[C@H](CC(CN2)Br)C(=O)N3[C@@H](C[C@@H](CN3)O)C(=O)N([C@@H](C(=O)N4C[C@H](C[C@H]4C(=O)N1)C)CC(C)C)C)C(C)CC
NPA001118,CCCCCCC[C@H](CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)C(C)CC)CC(C)C)CO)CC(C)C)CO)C(C)CC)C)O
NPA001119,CC1=C(OC(C1=O)(C)O)C[C@@H](/C=C\C=C\[C@@H](C)[C@H](/C(=C/CC(C)C)/C)O)O
NPA001123,CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@@H]1C[C@H]([C@H](NC(=O)[C@@H]2[C@H]([C@H](CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](CC(=O)N)O)C)O)O)O
NPA001136,CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]2CC[C@H](N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC=CC=C3)C)[C@@H](C)CC)O)NCCCC[C@H](C(=O)O)N)NC(=O)[C@@H](CCC4=CC=C(C=C4)O)NC(=O)[C@@H](COS(=O)(=O)O)OC)C
NPA001143,CCCCCC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2[C@@H](CC[C@@H](C2=O)NC(=O)/C(=C/C)/NC1=O)O)CC3=CC=CC=C3)C)CC4=CC=C(C=C4)O)C(C)C)C
NPA001146,CCCCCCCCCCC(C(CCCCC(C)CC(C)/C=C(\C)/C(=O)C(C)C(=O)OC(CO)C(C(C(=O)O)O)O)O)O
NPA001167,CC[C@@H](C)C[C@@H](C)/C=C/[C@@H]1C=C[C@H]([C@@H]([C@@]12[C@H](C(OC2=O)(C)O)O)O)O
NPA001169,CC[C@H](C)[C@H]1C(=O)NCCCC[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N1)CCC2=CC=C(C=C2)O)C)CCC3=CC=CC=C3)C(C)C)NC(=O)N[C@@H](CCCN=C(N)N)C(=O)O
NPA001180,C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N2[C@@H](C[C@@H](CN2)O)C(=O)N[C@H](C(=O)N([C@H](C(=O)O1)C(C)C)C)CC(C)C)C(C)C)CC3=CC=C(C=C3)OC)NC(=O)[C@H](C(C)C)NC=O
NPA001185,CC[C@@H]1C2=N[C@@H](CS2)C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H]([C@H](C(=O)O[C@H](C(=O)N([C@H](C(=O)N3CCC[C@H]3C(=O)N([C@H](C4=N[C@](CS4)(C(=O)N1)C)CC5=CC=CC=C5)C)C(C)C)C)CC6=CC=CC=C6)C)C)[C@@H](C)O)CC(C)C)C
NPA001193,CC[C@H](C)C[C@H](C)C[C@H](C)[C@H]([C@@H](C)/C=C(\C)/[C@H]([C@@H](C)/C=C(\C)/[C@H]([C@@H](C)/C=C(\C)/[C@H]([C@@H](C)C(=O)OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O)O)O)O[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)COC(=O)C)O)O)O
NPA001197,CC(C)CC(CO)NC(=O)C(CCC(N)=O)NC(=O)C(CCC(O)=O)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(NC(=O)C1CCCN1C(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)CNC(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C(C)(C)NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C1CCCN1C(=O)C(C)(C)NC(C)=O)C(C)C
NPA001201,CCC(C)(C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)NC(C)(CC)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(=O)N)C(=O)NC(CC(C)C)CO)NC(=O)C(CCC(=O)N)NC(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)CNC(=O)C(C)(C)NC(=O)C
NPA001208,C[C@H](C[C@H](C)[C@@H]1[C@@H](C=CC(=O)O1)OC(=O)/C=C/C(=C/[C@H](CCO)CO)/C)CC(=C)C(C)O
NPA001215,CCC(C)CCCCCCC1CC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2CCC[C@@H]2C(=O)N1)CC(=O)N)CO)CCC(=O)N)CC(=O)N)CC3=CC=C(C=C3)O)CC(=O)N
NPA001233,C[C@H](CC1=CC=CC=C1)[C@@H](C(=C)CC[C@@]23[C@@H](C[C@@](O2)([C@@]([C@H](O3)C(=O)O)(C(=O)O)O)C(=O)O)O)OC(=O)C
NPA001240,CC(C)CCCCCCCCCC1CC(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H](C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H]([C@@H](O)C(=O)O)C(=O)N[C@H](CO)C(=O)N2CC[C@@H](O)[C@H]2C(=O)N[C@@H]([C@H](O)C(=O)O)C(=O)O1
NPA001244,C/C=C\1/C(=O)N[C@@H](C(=O)N[C@H](C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N1)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](C(C)C)NC(=O)C=C(C)C)C)CCCC3=CC=C(C=C3)O)CCC(=O)O
NPA001255,CC(CCCCC(C)O)/C=C(\C)/C=C/C(=O)O[C@H]1C=CC(=O)O[C@H]1/C=C/C(=O)O
NPA001258,CC(C)[C@H]1C2=NC(=CS2)C(=O)O[C@H](C(C(=O)O[C@H](C3=NC(=CS3)C(=O)NCC(=O)N1)C(C)(C)O)(C)C)CCCC(C)(Cl)Cl
NPA001280,CC(C(C(=O)N/C=C\1/CC(C(O1)N2CCC(=O)NC2=O)O)NC(=O)C(CCSC)NC(=O)NC(CC3=CC(=CC=C3)O)C(=O)O)N(C)C(=O)C4CC5=C(CN4)C=CC(=C5)O
NPA001287,C[C@H](O)[C@H](C)C(=O)O[C@@H](C)C/C=C\C=C\[C@@H]1CC[C@@]2(C[C@H]3OC[C@@](C)(C(=O)O)[C@H]3O2)O1
NPA001293,CCCCCCCCCCCC(CCCCC(C)CC(C)/C=C(\C)/C(=O)C(C)C(=O)OCC(C(C(C(=O)O)O)O)O)O
NPA001296,C1CCN(C(=O)CCC(=O)NCCCCN(C(=O)CCC(=O)NCCCCN(C(=O)CCC(=O)NC1)O)O)O
NPA001297,CCC(CCCCCCCCC[C@H](C)[C@@H]1[C@H](C(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC(=O)N)C)[C@@H](C)O)C)CC(=O)N)CC(=O)N)C(C)C)O)O
NPA001299,C[C@@H]([C@@H]([C@H](CC1=CC=CC=C1)NC(=O)[C@@H]2CCC=NN2C(=O)[C@@H]([C@@H](C(C)C)O)NC(=O)COC)O)C(=O)N[C@@H]3CNC(=O)NC3=O
NPA001302,C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C(=O)N(C)[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CC(C)C)C)C)CCC(=O)N)C
NPA001308,NC(N)=NCCCCNC(=O)[C@@H]1C[C@H]2CC[C@@H](O)C[C@H]2N1C(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@@H](O)CC1=CC=C(O)C=C1
NPA001310,CC(C)CC(NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)(C)NC(C)=O)C(=O)NC(C)(C)C(=O)NC(CCC(N)=O)C(=O)NC(C)(C)C(=O)NC(C(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(C)C
NPA001317,CC[C@H](C)[C@@H](C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)NCCCC[C@H]2C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CC(=O)O)CC3=CN=CN3)CC4=CC=CC=C4)C(C)C)CCCN)N
NPA001318,CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]2CC[C@H](N(C2=O)[C@@H](C(=O)N([C@H](C(=O)N1)CC3=CC=C(C=C3)OC)C)[C@H](C)O)O)CC(C)C)NC(=O)C4CCC(=O)N4)C
NPA001325,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)NCCCCC(=O)O1)CC3=CC=CC=C3)C)C(C)C)C)CC4=CC=CC=C4
NPA001326,CCC(C)CC(C)/C=C\[C@H]1[C@@H]([C@H]([C@@H]2[C@H](O1)[C@@H](OC2=O)C)O)O
NPA001327,CCC(C)CCCCCCC[C@H](CC(=O)N[C@@H](CCC(=O)OC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O)O
NPA001328,C[C@H]1[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)C(=C)N(C(=O)CC[C@@H](NC1=O)C(=O)O)C)C)C)C(=O)O)C)CCCN=C(N)N)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C
NPA001334,C/C=C(\C)/[C@@H]([C@H](C)/C=C(/C)\C=C\C=C\C=C\C=C(/C)\C(=O)N[C@@H](C)COC)O
NPA001343,C/C(=C\C(CC1=CC=CC=C1)CO)/CC[C@@]23[C@@H]([C@H]([C@@](O2)([C@@]([C@H](O3)C(=O)O)(C(=O)O)O)C(=O)O)O)O
NPA001344,C[C@H]1C2=NC(=C(O2)C)C3=C(C=CC(=N3)C(=O)NC(=C)C(=O)NC(=C)C(=O)NC(=C)C(=O)N)C4=NC(=CS4)C(=O)N[C@H](C(=O)NCC5=NC(=C(O5)C)C(=O)N[C@H](C6=NC(=CS6)C(=O)N1)C)C(C)C
NPA001366,CC[C@H](C)[C@H]1NC(=O)[C@H](C)NC(=O)C2=CC=CC=C2NC(=O)[C@H]([C@@H](O)C2=CC=CC=C2)N(C)C1=O
NPA001370,CC[C@@H](CCCC[C@@H]1CC[C@]2(O1)C[C@H]3[C@@H](O2)C(C(=O)O3)(C)C)O
NPA001375,CCC(C)[C@@H](C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](CO)C(=O)NC(C)(C)C(=O)N1CCC[C@H]1COC(=O)C)NC(=O)C(C)(C)NC(=O)[C@H](C(C)C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C
NPA001376,CCC[C@@H]1[C@@H](C(=O)O[C@H](C(=O)NCC(=O)N([C@H](C(=O)NCC(=O)N([C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)C(C(=O)N([C@H](C(=O)N1)C)C)(C)C)C)CC2=CC=CC=C2)C)C(C)C)C)CC(C)C)C)[C@@H](C)CC)C
NPA001378,CCC(C)(NC(=O)CNC(=O)C(C)(C)NC(=O)C(NC(=O)C(C)(CC)NC(=O)C(CCC(N)=O)NC(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)CNC(=O)C(C)(C)NC(C)=O)C(C)C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(N)=O)C(=O)NC(CO)CC(C)C
NPA001389,CCCCCC[C@H](C)[C@@H]1CC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)CC2=CC=CC=C2)C)CC(C)C)C(C)C
NPA001392,C=C1C(=O)SC[C@@H](NC(=O)C2=NC3=CC=CC=C3C=C2O)C(=O)NCC(=O)N(C)[C@H]2CSSC[C@@H](C(=O)N1C)N(C)C(=O)CNC(=O)[C@H](NC(=O)C1=NC3=CC=CC=C3C=C1O)CSC(=O)C(=C)N(C)C2=O
NPA001403,CCC(C)[C@H]1C(=O)N2CCC[C@H]2C(=O)NC[C@@H](C(=O)N3CCCCC3C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N1)C(C)O)CC(=O)O)CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)/C=C/CCCCCCCCCC(C)C
NPA001407,CCC(C)[C@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N/C(=C\C)/C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)[C@@H](C)O)C(C)C)CCSC)CC2=CC=C(C=C2)O)CCCN=C(N)N)C(C)C)CC3=CC=CC=C3)C(C)C)C(C)C)C(C)C)[C@H](C)O
NPA001409,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=C(C=C3)O)C)C(C)C)CC4=CC=CC=C4)C
NPA001410,C/C=C/C=C/C=C/C(=O)N[C@H]1CCCCNC(=O)[C@@H](N(C(=O)[C@@H](N(C1=O)C)C(C)C)C)C
NPA001412,CC(C)CC(NC(=O)CNC(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C(C)(C)NC(=O)C(CCC(N)=O)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(C)(C)NC(C)=O)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(C)C
